tweet_id,text,fairness,non-moral,purity,degradation,loyalty,care,cheating,betrayal,subversion,authority,harm
5.95153e+16,nunes trash memo memo released trump russia comey mueller is coming for you traitor fake memo john mc cain,0,0,0,0,0,0,0,0,1,0,0
2.63103e+17,romney called disaster relief spending ûïimmoral û � i ûªd say voting for him is immoral hurricanesandy sandy romneywouldkillfema,0,0,0,0,0,0,1,0,1,0,0
1.10764e+16,recycle means you reuse the trash not burn i for fuel and degrade the atmosphere,0,1,0,0,0,0,0,0,0,0,0
7483.0,i still think he is a pussy haha,0,1,0,0,0,0,0,0,0,0,0
2.59544e+16,is a pig piece of crap i am on your side,0,0,0,1,0,0,0,0,0,0,0
5977.0,he see the jig,0,1,0,0,0,0,0,0,0,0,0
8.23015e+17,i had no idea until today how much right wing men on twitter cared about gender equality in the middle east,1,0,0,0,0,0,0,0,0,0,0
5.91033e+17,he was healthy before he came in contact with police lawyer to family of freddie gray,0,1,0,0,0,0,0,0,0,0,0
5.46789e+17,all lives matter,0,1,0,0,0,0,0,0,0,0,0
5.93761e+17,everybody tweeting about bmore talking bout black lives matter all lives matter was tall bitches saying that at the abortion clinic,0,1,0,0,0,0,0,0,0,0,0
7.29712e+17,atm fraud atm fraud is on the rise worldwide with criminals creating new ways to copy your infor,0,0,0,0,0,0,1,0,0,0,0
5.93435e+17,an iowa man chanting usa english only interrupted a bilingual kindergarten concert,0,1,0,0,0,0,0,0,0,0,0
2.6522e+17,fuck you nfl refs cheating for ny isn t going to fix the damage from sandy disgraceful,0,0,0,0,0,0,1,0,0,0,1
5.43888e+17,solidarity millions march nyc black lives matter,0,0,0,0,1,0,0,0,0,0,0
2.92456e+17,glad to see is still around,0,1,0,0,0,0,0,0,0,0,0
5.92866e+17,when penn state troglodytes rioted b c a pedophile protector got fired i did not hear any anger from media freddie gray,0,0,0,0,0,0,1,1,0,0,0
7.78309e+17,the sanctity of marriage is just dwindling in society it is sad,0,0,1,0,0,0,0,0,0,0,0
2.65087e+17,damn man nomore boardwalk empire hurricanesandy,0,1,0,0,0,0,0,0,0,0,0
6.2892e+17,all lives matter white black hispanic arab asian anybody can suffer brutality at the hands of police he will not be labeled a thug but that does not mean police are not grossly out of line stop killing us zachary hammond,0,0,0,0,0,0,0,0,0,0,1
6.82072e+16,our shithole president should be held accountable for his sexual assaults now,1,0,0,1,0,0,0,0,0,0,0
7.08961e+17,hillary clinton black lives matter hypocrisy racism the clintons shameful hypocrisy on racism,0,0,0,0,0,0,1,0,0,0,1
8.57028e+16,we are all waiting for your comey meltdown,0,1,0,0,0,0,0,0,0,0,0
5.96278e+17,when hoes think they can come in and claim top priority head ass nala hoes,0,1,0,0,0,0,0,0,0,0,0
2.64527e+17,text redcross at to donate to at user for the victims of sandy sandyhelp rescue redcross hope help kindness,0,0,0,0,0,1,0,0,0,0,0
4.13257e+16,alabama voter fraud proof of election fraud was cheated with thousands of out of state jones supporters who illegally voted,0,0,0,0,0,0,1,0,0,0,0
2589.0,that is meant toward my dads gf she is a bitch dude,0,1,0,0,0,0,0,0,0,0,0
3.40892e+16,hey friends i am pretty sure hates it when he sees flynns flipped so remember no hashtags or retweets that contain flynns flipped dude gets big mad about stuff like that,0,1,0,0,0,0,0,0,0,0,0
2.6341e+17,i dislike american news it just communicates fear chaos and panic now if rodney wins they will blame it on sandy sandy elections,0,0,0,0,0,0,1,0,1,0,1
2.61084e+17,education is a human right join us url iammalala url via at user,1,0,0,0,0,0,0,0,0,0,0
3.64718e+16,why doesn ut sanction or delete for inciting violence and perpetuating promoting hate and violence,0,0,0,0,0,0,0,0,0,0,1
5.92837e+17,praying for peaceful protest in baltimore tonight violence and looting can not incite positive change freddie gray black lives matter,0,0,0,0,0,1,0,0,0,0,0
2.65557e+17,devastation and a sense of abandonment in the rockaways url sandy,0,0,0,0,0,0,0,0,0,0,1
2.63299e+17,at user at user why doesn t he quit lying and change his are to l cause he certainly is not republican rino,0,0,0,0,0,0,1,0,0,0,0
6.33398e+17,so he is a fraud like the whole movement black lives matter white lives matter all lives matter,0,0,0,0,0,0,1,0,0,0,0
12535.0,khole kardashian pregnant by french montana guess she put in work and popped that pussy lmao,0,1,0,0,0,0,0,0,0,0,0
543.0,niggas be pressed for pussy eeeeeen nothin,0,1,0,0,0,0,0,0,0,0,0
6.01393e+17,and brotherhood can never become a reality i believe that unarmed truth and unconditional love will have the final word mlk all lives matter,0,0,0,0,1,0,0,0,0,0,0
7.53998e+17,hypocrite americans black lives matter blue lives matter all lives matter racial bias philando castile,0,0,0,0,0,0,1,0,0,0,0
7.11685e+17,racism in all forms sucks police brutality is a very real american problem not a racism problem all lives matter,0,0,0,0,0,0,1,0,0,0,1
1.81036e+16,gobierno de da otro paso am ues contra esfuerzos frente a cambio clim uetico,0,1,0,0,0,0,0,0,0,0,0
8916.0,dear von miller karmas a bitch,0,1,0,0,0,0,0,0,0,0,0
8.08605e+17,at the very utmost least we are obliged as muslim is to utilise our relative peace comfort stability to sincerely work to seek solutions,0,1,0,0,0,0,0,0,0,0,0
5.01918e+17,inspiring scenes of kindness in ferguson black lives matter all youth matter equality all unite against racism,0,0,0,0,0,1,0,0,0,0,0
2429.0,no ghetto names,0,1,0,0,0,0,0,0,0,0,0
6.81335e+16,follow me ude udd you u,0,1,0,0,0,0,0,0,0,0,0
5.92811e+17,shame on these racist white women for trying to steal this poor black man is purse baltimore riots,0,0,0,0,0,0,1,1,0,0,0
5.94684e+17,strong freddie gray editorial by particularly this section,0,1,0,0,0,0,0,0,0,0,0
8.41218e+17,hope all will be ok and that one caught in rat trap not too badly injured,0,0,0,0,0,1,0,0,0,0,0
3887.0,i am on that hoe now,0,1,0,0,0,0,0,0,0,0,0
5.96334e+17,strategic sourceror ism wrap up the ism annual conference came to a close yesterday i procurement,0,1,0,0,0,0,0,0,0,0,0
6.64502e+17,if i see anything that says all lives matter i am dragging you across the tl black lives matter,0,1,0,0,0,0,0,0,0,0,0
2.64162e+17,amazing acts of kindness post sandy url,0,0,0,0,0,1,0,0,0,0,0
14847.0,people congratulate on losing weight for my health but in reality i lost all the weight so i could fuck hot bitches,0,1,0,0,0,0,0,0,0,0,0
5.92016e+17,at the freddie gray rally at gilmore homes live justice for freddie,0,1,0,0,0,0,0,0,0,0,0
6.11532e+17,too hurt to be mad dylann storm roof needs help wanted for charlestion shooting black lives matter,0,0,0,0,0,0,0,0,0,0,1
8.40313e+17,telling us what sins she is willing to commit to win rupauls drag race,0,1,0,0,0,0,0,0,0,0,0
5.42434e+17,encouraging officers to practice patience and honor protestor is first amendment rights black lives matter shut it down atl cams on cops,0,1,0,0,0,0,0,0,0,0,0
6.5131e+16,warning dena mary god herself says trump obstruction of justice conspiracy to harm america humanity using russia meddling spying espionage to gain control over america humanity treasonous behavior against america humanity hire godspeaks or else,0,0,0,1,0,0,0,1,1,0,1
8002.0,any man even considering plastic surgery is gay gay gay imagine ya boy say i d get more hoes then you after i get these new lips,0,1,0,0,0,0,0,0,0,0,0
5.96132e+17,the tempest william shakespeare fiction literature free ebook free book free ebook,0,1,0,0,0,0,0,0,0,0,0
5.93496e+17,put baltimore riots in context the residents of baltimore have been pushed to the edge by police abuse for decades p,0,0,0,0,0,0,0,1,0,0,0
8.07831e+17,respect hundred points,0,1,0,0,0,0,0,0,0,0,0
12601.0,lol i just remember that same bitch said she liked my hair then asked is it yours smfh wut yes,0,1,0,0,0,0,0,0,0,0,0
2.51776e+16,thank you sir for trying to drain the swamp restore integrity and faith in our system god bless,1,0,0,0,0,0,0,0,0,1,0
5.94513e+16,admit it your a washed up failure as a tv ucpersonality uc and a president quite promoting yourself and resign the majority of us do not want you you haven ut delivered and can ut deliver your not p.t barnum hell i can ut even call you human,0,0,0,1,0,0,0,0,0,0,0
2.6528e+17,seeing how many people there with us volunteering restores my faith in humanity eastcoast hoboken sandy wewillrebuild jerseystrong,0,0,0,0,1,1,0,0,0,0,0
8.35906e+17,using our money and time to help gain souls for god is kingdom is storing up treasures in heaven and holy spirit is anointi,0,1,0,0,0,0,0,0,0,0,0
2.62326e+17,sandy all wars storms disease violent deaths etc staged by the vile i am realm and gerard butler bitch clones pimping it as gods,0,0,0,0,0,0,0,0,0,0,1
8.35647e+17,billionaires love war and accuse you of being unpatriotic if you dare be unsupportive of their bloodshed,0,0,0,0,0,0,0,0,0,0,1
2.63441e+17,at user i have greater respect for you sir america needs your leadership god bless you and your family and the east coast,0,0,0,0,0,1,0,0,0,1,0
6.0955e+17,soon violence against police will be prosecuted as a hate crime all lives matter eric frein please respect law enforcement lobby change,0,0,0,0,0,0,0,0,0,0,1
6.05025e+16,this is what america stands for united tolerant equality and justice for all,1,0,0,0,1,0,0,0,0,0,0
2.64827e+17,humans friendship taryn thankful emos hugs hurricane url,0,0,0,0,1,0,0,0,0,0,0
2128.0,nah i ain t no hoe niggah no bitch niggah rich niggah with the shits niggah getchu chipped niggah,0,0,0,0,1,0,0,0,0,0,0
5.90914e+17,ah gente vamo tbm vamossss,0,1,0,0,0,0,0,0,0,0,0
6.92001e+17,neither the wisest constitution nor the wisest laws will secure the liberty and happiness of a people whose manners are,0,1,0,0,0,0,0,0,0,0,0
5.91237e+17,gov larry hogan said he will sign a body camera bill passed by the legislature saying freddie gray case shows importanc,0,0,0,0,1,0,0,0,0,0,0
5.56893e+17,can i get some support all livesmatter,0,0,0,0,1,0,0,0,0,0,0
6.2551e+17,can not unite blue utterfiy that means you support all lives matter and black lives matter revolt against police killing innocent citizens a,0,1,0,0,0,0,0,0,0,0,0
5.39675e+17,the eucharist is embodied proof that black lives matter to god in christ by the power of the holy spirit ferguson theology,0,1,0,0,0,0,0,0,0,0,0
5.90942e+17,i know folks are tired of hearing about this tired of talking about it but if we do not solve this,0,1,0,0,0,0,0,0,0,0,0
5.92866e+17,baltimore uprising is an eruption and eruptions are never peaceful this is the burning anger of a spurned dehumanized people,0,0,0,0,0,0,0,1,1,0,0
8.37917e+17,i admire their anti establishment ideals but,0,0,0,0,0,0,0,0,1,0,0
7.64971e+17,godly,0,1,0,0,0,0,0,0,0,0,0
5.92179e+17,cops seem unaware that they just detained a journalist on live tv in front of the police commish freddie gray baltimore,0,0,0,0,0,0,1,0,0,0,0
5.90957e+17,gov tells he pushed for freddie gray autopsy and testing to be completed as quickly as possible,0,1,0,0,0,0,0,0,0,0,0
8.01239e+17,true true guess i am selfish,0,1,0,0,0,0,0,0,0,0,0
2.92048e+16,fighter for the quality and dignity of all human beings,1,0,0,0,0,0,0,0,0,0,0
5.93881e+17,marry me,0,1,0,0,0,0,0,0,0,0,0
2.62964e+17,at user preach sista preach sandy pratt idiots url,0,1,0,0,0,0,0,0,0,0,0
7.5211e+17,black lives matter black lives matter fulfill the narrative of hatred violence they agitate to oppose it is simply anti law and order thuggery leo top conservatives on tweeter,0,0,0,0,0,0,0,0,1,0,1
6.22102e+16,is such a disgusting human being,0,0,0,1,0,0,0,0,0,0,0
5.89418e+17,or will the cavs alter the rotations slightly to allow kyrie or lebron to be the point on the floor and bring in mike miller,0,1,0,0,0,0,0,0,0,0,0
5.93874e+17,today special edition about the events of our city baltimore uprising tune in at pm,0,1,0,0,0,0,0,0,0,0,0
2.63885e+17,one of my most sincere posts hurricane sandy humanity strength url,0,0,0,0,1,0,0,0,0,0,0
17487.0,i love how twat is gender neutral,0,1,0,0,0,0,0,0,0,0,0
2.62272e+16,this is what is saying to the media and to liberal and republican establishment fools daily as he maga,0,0,0,0,0,0,0,0,0,1,0
5174.0,lol i feel like a punk bitch sittin in here with all the lights on,0,0,0,0,0,0,0,0,0,0,1
1124.0,ain t that a bitch,0,1,0,0,0,0,0,0,0,0,0
2.63117e+17,have any crazy right wing christian groups blamed hurricanesandy on the homosexuals yet i haven t watched foxnews today,0,0,0,0,0,0,0,0,1,0,0
5.42066e+17,talking about injustice shouldn t upset you the injustice should black lives matter,0,0,0,0,0,0,1,0,0,0,0
14889.0,bruh said black girls pussy taste like attitudes and arguments lol,0,1,0,0,0,0,0,0,0,0,0
5.0835e+17,well then somewhere between the sacred silence and sleep,0,1,0,0,0,0,0,0,0,0,0
6.2437e+17,justice for all all lives matter,1,0,0,0,0,0,0,0,0,0,0
5.92872e+17,abortion does not make you un pregnant it makes you the parent of a dead child pro life anti abortion all lives matter,0,0,0,0,0,0,0,0,0,0,1
928.0,redneck tow truck john deere america,0,1,0,0,0,0,0,0,0,0,0
7.34774e+17,he will be branded a traitor to his race by the permanently offend crowd and black lives matter,0,0,0,0,0,0,0,1,0,0,0
5094.0,no he is an asshole is like i have neck problems can not sleep that way you lil bitch,0,1,0,0,0,0,0,0,0,0,0
6.12774e+17,confederate flag hate dylann roof racist traitor take down the flag black lives matter charleston shooting,0,0,0,0,0,0,1,1,0,0,1
6.56696e+17,black lives matter islam killing cops creates chaos and destabilize law enforcement giving islamist free reign,0,0,0,0,0,0,0,0,1,0,1
8977.0,diets are not for alcoholics a bitch be tipsy quick from eating veggies and shit,0,1,0,0,0,0,0,0,0,0,0
2.64093e+17,kindness in it is finest form sandy humanity hope good url,0,0,0,0,0,1,0,0,0,0,0
5.92516e+17,md police officer jennifer lynne calls protestors in baltimore animals she is part of the problem freddie gray,0,0,0,0,0,0,0,1,0,0,0
6.26555e+17,i just can not fuck you black lives matter holy shit holy shit holy shit holy shit what the fuck,0,1,0,0,0,0,0,0,0,0,0
5.48544e+17,solidarity and support always black lives matter,0,0,0,0,1,0,0,0,0,0,0
1.73832e+16,with all due disrespect fuck you,0,0,0,0,0,0,0,0,1,0,0
7.4974e+17,it is the actions of human beings rather than the human beings themselves which cause us harm a change of behaviour the,0,0,0,0,0,0,0,0,0,0,1
5.92964e+17,phillies minor league report ben lively picks up first win for reading mlb,0,1,0,0,0,0,0,0,0,0,0
2.63752e+17,the liberty remains strong hurricanesandy,0,1,0,0,0,0,0,0,0,0,0
7.52945e+17,back the blue dallas strong all lives matter pray for dallas live obama says those who suggest harm to police do disservice to the cause of justice,0,0,0,0,0,0,0,0,0,0,1
7.23089e+17,crossdressing is a sin israel united in christ black jesus black twitter black lives matter african american man skirt,0,0,0,1,0,0,0,0,0,0,0
308.0,hot meat sexy as fuck scally lad i would love to meet him and his trainers,0,1,0,0,0,0,0,0,0,0,0
6.31302e+17,black lives matter soul circus respect big,0,1,0,0,0,0,0,0,0,0,0
5.94018e+17,this is why people in baltimore are angry freddie gray balitmore riots,0,1,0,0,0,0,0,0,0,0,0
2.64141e+17,at user the statue of liberty right now url sandy,0,1,0,0,0,0,0,0,0,0,0
7.06109e+17,yes black lives matter but senseless violence like this hurts the movement rip bankroll fresh all lives matter,0,0,0,0,0,0,0,0,0,0,1
5.94371e+17,we can not stop a glowing weary face sparkles sparkles sparkles glow fest,0,1,0,0,0,0,0,0,0,0,0
6.76892e+17,my angels just live your lives all lives matter team god good vibes only life tips,0,1,0,0,0,0,0,0,0,0,0
3.82328e+16,how satisfying will it be if takes trump is ass down is a criminal and putin owns him deutsche bank,0,1,0,0,0,0,0,0,0,0,0
3968.0,nooo i am lmfao and do not bitch me ya bitch,0,1,0,0,0,0,0,0,0,0,0
2.64361e+17,more evidence for crimes against humanity charge mt at user prof merchants of doubt deny climate chg connection to sandy url,0,0,0,0,0,0,1,0,0,0,0
5.931e+17,obama majority community expressed feelings appropriately baltimore riots,0,1,0,0,0,0,0,0,0,0,0
3565.0,more like look at all those bitches,0,1,0,0,0,0,0,0,0,0,0
8.34494e+17,the heathen raged the kingdoms were moved he uttered his voice the earth melted psalms kjv,0,1,0,0,0,0,0,0,0,0,0
2.62953e+17,mt at user romney antipathy to public servants desire to make rich richer led him to urge privatizing fema url sandy,0,0,0,0,0,0,1,0,0,0,0
5.11302e+17,to be powerless that hurt me black lives matter la,0,1,0,0,0,0,0,0,0,0,0
7.05481e+17,observe good faith and justice toward all nations cultivate peace and harmony with all george washington black lives matter usa,1,0,0,0,0,1,0,0,0,0,0
6.38785e+17,cops lives matter white lives matter black lives matter lgbt lives matter drop the qualifier people wake the fuck up all lives matter,0,1,0,0,0,0,0,0,0,0,0
7.51586e+17,thoughts and prayers to the ballwin pd and all leo all lives matter,0,0,0,0,0,1,0,0,0,0,0
5.16427e+16,if only had an ounce of the class compassion and dignity of udd ude,0,0,0,1,0,0,0,0,0,0,0
4224.0,have her learn the first seconds of flesh and the power it holds death that riff would be cool for a bird to do lol,0,1,0,0,0,0,0,0,0,0,0
7.78393e+16,chaos chaos collusion more chaos lawyers leaving the scene chaos chaos more collusion all fall down,0,0,0,0,0,0,0,0,1,0,0
7.53818e+17,by ensure that all men and women have equal rights to basic services and control over land and other forms of poverty,1,0,0,0,0,0,0,0,0,0,0
2.62647e+17,right tweeting about libya coverup left polls ohio of us thinks obama is jewish normals football will sandy kill me,0,1,0,0,0,0,0,0,0,0,0
5.9308e+17,it humbles and saddens me to see so much pain distrust and anger baltimore uprising baltimore baltimore protests,0,1,0,0,0,0,0,0,0,0,0
4.49424e+17,politics has no limitations in the great nation no social and patriotic boundary they have no sympathy to avoid or accept adverse ways,0,1,0,0,0,0,0,0,0,0,0
10835.0,i hope out making they moneyy lol aye whr da hoes at,0,1,0,0,0,0,0,0,0,0,0
5.47124e+17,listen to buckshot inciting violence vs free speech a thought experiment by buck sexton all lives matter,0,1,0,0,0,0,0,0,0,0,0
7.13124e+17,arizona is election fraud exposed i am with her feel the bern black lives matter,0,0,0,0,0,0,1,0,0,0,0
2.89916e+16,operation obamarossa the total subjugation of freedom using judicial anarchy,0,0,0,0,0,0,0,0,1,0,0
6.04087e+17,hi i saw one your videos fursuiting on the plane and i thought it was really cool and i am surprise they let you do that,0,1,0,0,0,0,0,0,0,0,0
6.16545e+17,hell hath no fury like a woman scorned smirking face,0,1,0,0,0,0,0,0,0,0,0
6.13827e+17,hate speech black lives matter confederate flag shabazz like every other coward who has others incite violence him malik shabazz tells charleston crowd we don t forgive nobody and kill slave masters,0,0,0,0,0,0,0,0,0,0,1
7.29023e+17,mother is day is paganism and idolatry israel united in christ israelite black lives matter mothers day black twitter hispanic twitter,0,1,0,0,0,0,0,0,0,0,0
8.30369e+17,it is of paramount importance that we strive to secure the islam we posses by adhering to the clear cut commands of allaah regarding islam,0,1,0,0,0,0,0,0,0,0,0
5.88009e+17,the true work of art is but a shadow of the divine perfection michelangelo tru work of art art divine perfection,0,1,0,0,0,0,0,0,0,0,0
8.27169e+17,it is against the law to incite a riot hold them all accountable,0,0,0,0,0,0,0,0,1,0,0
11232.0,i tell you this tho if when you nigger women start getting cornrows again mannn just do not do it,0,1,0,0,0,0,0,0,0,0,0
9.75532e+16,trump,0,1,0,0,0,0,0,0,0,0,0
5.93406e+17,fr loudly crying face,0,1,0,0,0,0,0,0,0,0,0
6080.0,wuw am not wun uv ur hoes dnt send mi pics,0,1,0,0,0,0,0,0,0,0,0
5.43556e+17,an injustice to one is an injustice to everyone black lives matter i ca not breathe boston,0,0,0,0,0,0,1,0,0,0,0
7.5831e+17,rotten pbo says never hillary a lying cheating criminal big jail shld b potus no justice all unite blue black lives matter pbo flotus tell usa people a lying cheating criminal never hillary is a great role model unite blue black lives matter latinos,0,0,0,0,0,0,1,0,0,0,0
2.63368e+17,oh look here is rush limbaugh calling climate change a fraudulent hoax url tell that to the climate victims of sandy,0,1,0,0,0,0,0,0,0,0,0
8.18638e+17,liberals are as terrified of cyrillic script as conservatives are afraid of arabic someone translate that to cyrillic,0,1,0,0,0,0,0,0,0,0,0
7.52904e+17,no respect alllivesmatter,0,0,0,0,0,0,0,0,1,0,0
2.631e+17,a natural disaster sandy url,0,0,0,0,0,0,0,0,0,0,1
2.62746e+17,at user why does anyone pay attention to lindsay lohan stop projecting negativity think positive and pray for intelligence sandy,0,1,0,0,0,0,0,0,0,0,0
8668.0,charlie and i love that dog,0,1,0,0,0,0,0,0,0,0,0
6373.0,at least put a caption when stealing the pic fag lol,0,1,0,0,0,0,0,0,0,0,0
6.41397e+17,racists blacks are you kidding me watch the news sometime black lives matter dictatorship christian persecution muslim jihad coming hate racists blacks calling for our deaths illegal invastion communism trump,0,0,0,0,0,0,1,0,0,0,1
16604.0,holy fucking shit why is a game against a third string qb redskins team so gut wrenching,0,1,0,0,0,0,0,0,0,0,0
8.38698e+17,sometimes disabled people have to do things that may damage our health because the consequences of not doing it could be eve,0,0,0,0,0,0,0,0,0,0,1
5.89806e+17,freddie gray was beaten by baltimore pd on april th he had a double surgery on vertebrae voice box was in a coma he die,0,1,0,0,0,0,0,0,0,0,0
9.36822e+16,eric schneiderman you have no idea how hard it is for me to say and mean may god forgive you i hope those women you abused can get beyond this,0,0,1,0,0,1,0,0,0,0,0
6.24997e+16,we fully support potus insistence on rule of law equal justice and doj accountability a disgrace that covered up crimes bring this scum to justice stem cell,1,0,0,0,0,0,0,1,0,1,0
6.31927e+17,black lives matter activists shut down jeb bush campaign event in nevada raw story,0,1,0,0,0,0,0,0,0,0,0
5.91023e+17,protests have shut down baltimore is inner harbor freddie gray,0,1,0,0,0,0,0,0,0,0,0
15042.0,if i can take your bitch was she ever really yours,0,1,0,0,0,0,0,0,0,0,0
5.85289e+16,sotu extolling the virtues of patriotism americans love their country protecting a and restoring religious liberty,0,0,1,0,1,0,0,0,0,0,0
14711.0,one more from yankees would not be letting polanco sit in minor leagues because they are all about w,0,1,0,0,0,0,0,0,0,0,0
6.33981e+17,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,0
3.26256e+16,it should also be noted that tweeden just signed a book deal with sinclair broadcasting group which has also inked deals with prominent conservative voices including sebastian gorka steve bannon and the mercers all franken,0,1,0,0,0,0,0,0,0,0,0
8.35207e+17,prayer and sinning will never live together in the same heart prayer will consume sin or sin will choke prayer jr ryle,0,0,1,0,0,0,0,0,0,0,0
5.92788e+17,this is what generations of pain oppression and anger creates baltimore freddie gray,0,0,0,0,0,0,0,1,0,0,0
6.47205e+16,broke everyone of the deadly sins so why did christians vote for him i don ut get it,0,1,0,0,0,0,0,0,0,0,0
5.69903e+17,reflections on ferguson this here is sacred space black lives matter,0,0,1,0,0,0,0,0,0,0,0
14103.0,pass them sticks bitch,0,1,0,0,0,0,0,0,0,0,0
10931.0,i let hoes make it too much,0,1,0,0,0,0,0,0,0,0,0
2.63805e+17,at user great job governor christie you re a very empathetic man just seeing you giving hugs to strangers very genuine amp truly caring,0,0,0,0,0,1,0,0,0,1,0
2.63696e+17,watching at user tour sayreville his compassion and the devastation literally brought me to tears,0,0,0,0,0,1,0,0,0,0,1
2.29712e+16,drain the swamp sir we will get them replaced with real republicans stick with your original maga,0,0,0,0,1,0,0,0,0,1,0
6.66236e+17,compassion and forgiveness belong to the lord black lives matter mizzou,0,0,0,0,0,1,0,0,0,0,0
5.90223e+17,defendant was arrested without force or incident crushed larynx severed spine is not an incident freddie gray,0,0,0,0,0,0,1,0,0,0,1
6.68423e+17,black lives matter what say you,0,1,0,0,0,0,0,0,0,0,0
2.63106e+17,me and at user are safe and sound eating pasta by candlelight sandy,0,0,0,0,0,1,0,0,0,0,0
8.27859e+17,why do we hurt each other rolling on the floor laughing rolling on the floor laughing markson jark,0,1,0,0,0,0,0,0,0,0,0
2.63675e+17,so sad that people take advantage looting and posing as con ed workers be careful sandy,0,0,0,0,0,0,1,0,0,0,0
5.93116e+17,you can not condemn riots without also condemning the system is structural violence being waged against black people in america freddie gray,0,0,0,0,0,0,1,1,0,0,0
4.07825e+16,congratulations now you and can molest and talk about grabbing women by the pussy together just shows you the stupidity of republicans alabama senate election,0,0,0,0,0,0,0,0,1,0,1
5.96525e+17,tomorrow is the opening night of chess i am soooo excited and we are gon na kill it victory hand medium light skin tone ny fa chess musical,0,1,0,0,0,0,0,0,0,0,0
5.92346e+17,rioting gives cops a reason to harm you news flash they have never needed a reason to harm kill us black lives matter justice for freddie,0,0,0,0,0,0,0,0,0,0,1
5.94664e+17,during transport officer said freddie gray just had jailitis when he asked for a medic via,0,0,0,0,0,0,1,1,0,0,0
1.13995e+16,is a fraud and full of shit maga and fuck you trump unhinged unstable unfit for office,0,0,0,1,0,0,1,0,0,0,0
5.55787e+17,if you believe black lives matter does that make you anti white,0,1,0,0,0,0,0,0,0,0,0
1544.0,who else thinks lip biting is fucking sexy until that bitch bite too hard put a hoe out once for that,0,0,0,0,0,0,1,0,0,0,0
2.63102e+17,complete and utter mayhem hoboken sandy,0,0,0,0,0,0,0,0,1,0,0
7.51675e+17,my heart hurts because of the brokenness of my country may love compassion replace hate fear all lives matter,0,0,0,0,0,1,0,0,0,0,0
7.51491e+17,injustice to some is injustice to all black lives matter all lives matter know justice,0,0,0,0,0,0,1,0,0,0,0
17665.0,in the nothing lasts forever category i can barely recognize any yankees tonight,0,1,0,0,0,0,0,0,0,0,0
5.94831e+17,rangers even the series with win,0,1,0,0,0,0,0,0,0,0,0
6.28754e+17,to standwith pp is to hurt women all lives matter defund pp,0,0,0,0,0,0,0,0,0,0,1
12462.0,just saw a crow gallop across the road mmkay wut,0,1,0,0,0,0,0,0,0,0,0
160.0,peel up peel up bring it back up rewind back where i am from they move shaq from the line ooooow who tf said that trash,0,1,0,0,0,0,0,0,0,0,0
5.65938e+17,is truly impacting lives with such compassion and truth i love this show all lives matter,1,0,0,0,0,1,0,0,0,0,0
7.76727e+17,omg smiling face with heart eyes he is so precious,0,1,0,0,0,0,0,0,0,0,0
9210.0,even liberals are humiliated by charlie rangel is claim the gop backs slavery hot air,0,1,0,0,0,0,0,0,0,0,0
7.81126e+17,the best way to express our love for god and others john,0,1,0,0,0,0,0,0,0,0,0
5.93222e+17,they are allowing large roving crowds to gather you need to keep them dispersed by on baltimore riots,0,1,0,0,0,0,0,0,0,0,0
6.11857e+17,with love and solidarity for charleston make noise charleston shooting black lives matter,0,0,0,0,1,0,0,0,0,0,0
7807400000000000.0,just when you think it can not get any worse trump is evil and a monster he is destroying the usa and the and just continue to sit idly by silent while commits crimes against humanity,0,0,0,1,0,0,0,0,1,0,0
2.63095e+17,dear righteous people of the northeast sorry about sandy but god has to smite all those gays and obama lovers,0,0,0,1,0,0,1,1,1,0,0
13177.0,minus all the retarded poor bots,0,1,0,0,0,0,0,0,0,0,0
5.94204e+17,noone is above the law black lives matter no justice no peace justice for the family and life of freddie gray boston strong sparkling heart kiss mark,1,0,0,0,1,1,0,0,1,0,0
5.94764e+17,just remember that floyd mayweather just made $ million dollars running around in a circle for minutes,0,1,0,0,0,0,0,0,0,0,0
7.99261e+17,mayor de blasio aide ripped for racist facebook photo all racism matter hatred to is hatred to all mayor f f ny,0,1,0,0,0,0,0,0,0,0,0
408.0,annoying bitch that i love judyann is so pretty,0,1,0,0,0,0,0,0,0,0,0
7.20426e+17,black lives matter black votes matter do not be fooled she will say anything to get elected bernie,0,1,0,0,0,0,0,0,0,0,0
5.77243e+17,god values you samuel looking at the heart all lives matter hope,0,0,0,0,1,0,0,0,0,0,0
6.5611e+16,i wonder og i will ever ein a giveaway i have actiually never won one in my life ude udd,0,1,0,0,0,0,0,0,0,0,0
6.19471e+16,have you met aliens,0,1,0,0,0,0,0,0,0,0,0
7.05198e+16,criminals will obey the law on the round magazine size just like they obey our drug laws i am not a bot,0,1,0,0,0,0,0,0,0,0,0
5.96273e+17,dear thursday why are not you friday,0,1,0,0,0,0,0,0,0,0,0
880.0,porn android iphone ipad sex xxx bbw brazilian bbw babe drilled in pussy and ass,0,1,0,0,0,0,0,0,0,0,0
3.91651e+16,matthew revelation looking forward to eating pig again everybody wake up stand up america wethepeople will forever be not afraid we are indivisible invincible as one resist,0,1,0,0,0,0,0,0,0,0,0
7.54765e+17,all lives matter period declare black lives matter a terrorist hate group,0,1,0,0,0,0,0,0,0,0,0
